-0.0104,-0.543,-0.5954,-1.6419,0.7162
-1.1229,-0.6727,-1.2062,-1.5967,1.006
0.6589,-0.8829,0.2368,-0.7436,-0.1272
0.0042,-0.1327,-1.7987,-1.9449,-0.6655
0.2226,-0.6693,-0.9561,-1.5628,0.9133
0.797,0.4746,-0.6141,-1.6647,-0.2653
-0.8601,-0.0613,0.9222,1.1396,0.285
-0.5696,-0.4365,0.4754,-0.5024,-0.2814
-1.3077,-0.4969,-1.1117,-1.2427,0.7586
0.257,-0.7836,-1.1323,-0.4241,-0.6329
0.617,-0.1857,-0.714,-0.8102,-0.8093
-0.1481,0.6809,0.3593,-0.5602,-1.0457
0.236,-0.2149,0.565,-0.393,-0.2861
-0.3299,-0.2338,-0.0654,-1.0963,-1.749
0.9657,-0.6872,1.4486,-2.297,0.9927
0.1083,-0.4641,-0.1794,-1.7774,0.6815
0.6717,-1.5456,-0.0602,-1.697,1.2292
0.9339,-2.1198,1.1858,-1.3262,-1.1328
0.8043,-0.3606,-0.1211,-1.247,0.1557
0.7095,0.6886,-1.1454,-0.2947,-0.3389
1.324,-0.0733,1.3934,-0.2866,-0.1214
0.5563,0.8161,0.2971,-0.4849,-0.3135
2.1045,-0.404,0.8205,0.11,-0.3414
1.1787,-0.0424,2.2705,-1.1982,-1.8688
-0.165,-0.1134,2.3949,-0.7451,-1.1756
0.824,-1.3128,1.337,-1.4015,-0.0733
-0.2581,0.2104,1.4823,-2.2218,1.88
0.1826,-0.1125,1.3561,-0.9607,-0.7344
0.441,-0.3438,-0.3133,0.4111,-0.574
0.5806,-0.0921,-0.1382,-1.4889,-1.8449
0.0666,0.3301,-0.3155,-0.6246,0.7079
0.2705,0.0823,0.4687,-2.111,1.1393
0.2757,-0.4379,-1.5922,-2.3585,0.5278
1.3483,1.7586,-0.8922,-2.1733,-0.7605
0.0603,2.0486,-0.8539,-0.8143,0.117
-0.1458,0.8145,-0.6411,-0.5053,-2.116
1.2556,0.0846,-0.2807,-0.3423,-0.9778
0.7891,0.1016,0.1555,0.2433,-0.7946
0.6123,0.2913,0.4458,-0.1059,-0.1571
0.6481,0.702,1.1327,0.4445,0.253
0.3924,0.7088,-0.2189,1.6111,-1.1623
0.3742,0.4758,0.9468,-0.9393,-0.3038
-0.0467,-0.6658,0.1986,-0.8407,-1.5443
-0.3913,0.8893,1.2626,-1.7446,-0.5082
0.4958,0.1564,0.5073,-1.2554,-0.7009
-1.6027,1.1009,0.5766,-1.1399,-0.4834
-1.829,0.1577,-0.167,-0.4347,0.0308
-0.7732,-0.5864,-0.3815,-0.8924,-1.9362
-0.8024,-1.5996,-1.2666,-0.1086,-2.5741
-0.0615,-1.0007,-1.3888,0.2287,-1.1803
-1.4527,-1.1779,0.7061,2.1203,-0.9806
-0.2578,0.0319,-0.1887,-1.433,0.5336
-0.2863,-0.9651,1.2705,-0.8495,-1.2978
-0.6423,1.1804,1.369,-2.463,-0.2409
-1.9779,-1.0995,-0.6128,-0.0375,-0.6504
-2.5491,-1.5844,-1.2745,-0.2726,-1.6485
-2.6252,-0.6269,-1.5433,1.5187,-1.0925
-0.9243,-1.0724,-0.2251,0.2979,-1.7004
-0.5845,-1.4017,-1.2359,-1.0992,-2.242
0.3439,-0.3301,-0.9327,-0.9232,-0.1211
0.2447,-0.284,-1.5129,-1.3034,0.4601
0.1223,-0.7654,-0.8963,0.0356,-1.3561
0.6958,0.0255,-0.5329,-1.6377,0.0366
-0.5325,-0.2022,0.1376,-1.3315,-1.6805
-0.9597,-1.9732,-1.3581,-0.517,-0.4332
-0.0306,-1.917,-1.2058,0.4946,-0.7078
-0.3824,-0.5966,-0.7762,-1.71,-1.0813
-0.211,0.7758,0.1946,-0.2547,-1.2318
-0.0864,0.2823,-0.7224,-0.9156,-0.0391
